Name                    |MPF            |     plx|  e_plx|  Teff|e_Teff| logg|e_logg|   plxsp| e_plxsp|Comment
SDSS J093009.38+420754.2|52636-0939-569 | 4.99061|0.16537| 16334|  164|7.876|0.031| 4.75093| 0.13571|
SDSS J093041.18+303652.4|54533-2914-383 | 2.64442|0.57775| 19619|  398|7.703|0.064| 1.58681| 0.09643|
SDSS J093058.92+074454.4|54169-2382-634 | 3.12939|0.15688| 32806|  172|7.941|0.039| 3.05985| 0.10284|
SDSS J093130.26+473232.7|52316-0834-389 | 5.02651|0.18206| 11897|  159|8.155|0.048| 6.17194| 0.27451|
SDSS J093140.53+244654.2|53733-2294-220 | 9.08076|0.23459|  8450|   41|7.800|0.059| 7.79558| 0.33936|
SDSS J093204.04+285044.4|53389-1939-013 | 9.65501|0.10533| 13932|  230|7.983|0.023| 9.81612| 0.27740|
SDSS J093229.85+082637.3|53050-1303-094 | 8.06478|0.11051| 15569|  133|8.075|0.023| 8.34377| 0.18842|
SDSS J093248.14+270223.5|53383-1940-080 | 4.92271|0.18011| 16508|  268|8.047|0.049| 5.01301| 0.22968|
SDSS J093311.28+205250.7|53708-2289-624 | 3.55913|0.20329| 21917|  388|7.831|0.054| 3.24197| 0.16643|
SDSS J093321.88+250506.2|53733-2294-154 | 2.92886|0.47888| 11753|  215|8.147|0.068| 3.73122| 0.23423|
SDSS J093329.16+000519.4|52314-0476-383 | 2.80676|0.26681| 22887|  472|8.157|0.065| 2.93523| 0.18550|
SDSS J093341.00+291122.5|54530-2889-208 |33.93228|0.07416|  8360|   22|8.408|0.027|31.62697| 0.77595|
SDSS J093345.51+062133.1|52644-0992-447 | 3.87391|0.16222| 21837|  305|7.929|0.042| 3.54500| 0.14254|
SDSS J093410.29+553149.6|52266-0555-580 | 3.14508|0.28092| 13367|  267|8.061|0.054| 3.71342| 0.18076|
SDSS J093431.83+174459.8|53733-2369-357 | 2.95607|0.18993| 29796|  180|7.838|0.035| 2.93055| 0.09254|
SDSS J093443.39+191003.2|53762-2361-267 |15.49253|0.14029|  9221|   29|7.884|0.036|13.91717| 0.38317|
SDSS J093451.66+171813.6|53758-2368-633 | 7.73298|0.17718| 16554|  125|8.109|0.022| 7.66450| 0.16385|
SDSS J093520.57+311358.2|54533-2914-414 | 3.67413|0.54528| 16663|  279|8.018|0.052| 2.82702| 0.13584|
SDSS J093544.57+525741.0|53764-2404-479 | 1.59649|0.24803| 33917|  273|7.840|0.057| 1.43419| 0.07202|
SDSS J093608.90+382200.6|52725-1215-262 | 1.58356|0.17935| 38013|  678|7.709|0.086| 1.71436| 0.13382|
SDSS J093610.81+074702.2|52733-1196-600 |12.13838|0.16352|  8437|   39|8.032|0.052|12.46348| 0.50852|
SDSS J093634.28+343902.3|52992-1594-270 | 3.43875|0.34759| 16352|  272|7.998|0.050| 3.64900| 0.16920|
SDSS J093635.07+602128.5|51910-0486-291 | 8.81412|0.15355|  8010|   63|7.818|0.096| 8.04409| 0.55195|
SDSS J093637.01+041102.4|52264-0569-548 | 1.85819|0.32993| 27432|  367|7.872|0.058| 1.93245| 0.10369|
SDSS J093649.57+655031.4|54468-1788-375 | 6.91738|0.10380| 16909|  171|8.165|0.030| 6.79398| 0.19720|
SDSS J093754.56+494150.1|52641-0901-156 | 6.73035|0.08171| 19401|  161|8.025|0.026| 6.25549| 0.15613|
SDSS J093804.41+381237.1|53035-1276-394 | 4.11974|0.19626| 17410|  248|8.063|0.044| 3.99557| 0.16248|
SDSS J093807.03+100320.1|52993-1304-544 | 3.15755|0.27318| 14308|  245|7.746|0.044| 3.51981| 0.14934|
SDSS J093816.74+095124.9|52993-1304-539 | 2.73824|0.30828| 18406|  243|7.981|0.042| 3.28603| 0.12755|
SDSS J093832.27+094829.3|52993-1304-532 | 4.36939|0.25616| 21101|  214|7.946|0.031| 3.80597| 0.11167|
SDSS J093842.01+541258.4|52281-0768-443 |11.05370|0.16296|  9164|   50|8.487|0.052|10.99958| 0.53374|
SDSS J093907.02+601859.1|51910-0486-219 |11.18251|0.16295|  7163|   72|8.033|0.120|11.53976| 1.01706|
SDSS J093911.68+083917.4|52993-1304-080 | 5.50466|0.16343| 16113|  210|7.889|0.040| 5.38276| 0.19690|
SDSS J093920.70+033524.2|52264-0569-072 | 1.37898|0.18854| 52365| 1421|7.638|0.102| 1.23358| 0.12043|
SDSS J093921.83+264401.1|53738-2297-438 | 2.25348|0.13643| 59218| 1293|7.890|0.079| 1.96739| 0.14940|
SDSS J093944.52+163944.4|53733-2369-084 | 2.90555|0.64981| 14097|  510|7.919|0.064| 3.86113| 0.26827|
SDSS J093957.04+644634.2|54468-1788-472 | 2.42657|0.07850| 33024|  150|7.298|0.034| 2.21823| 0.07120|
SDSS J093958.46+102136.1|52993-1304-621 |10.54982|0.22534|  8266|   46|8.070|0.063|11.01886| 0.54352|
SDSS J093958.66+011638.2|52026-0477-085 | 9.82153|0.10699| 20146|  201|8.300|0.031| 8.70094| 0.26572|
SDSS J094022.66+502105.9|52641-0901-583 | 4.80184|0.07222| 36759|  211|7.766|0.031| 4.46636| 0.12384|
SDSS J094041.59+302118.6|53415-1942-557 | 7.13699|0.18284| 11888|  107|8.120|0.034| 7.51314| 0.23805|
SDSS J094104.43+282224.6|53385-1944-488 |13.12957|0.07431| 15604|   67|7.972|0.012|13.51631| 0.15551|
SDSS J094122.16+085644.0|52993-1304-003 | 9.44541|0.22279|  8238|   59|8.019|0.082|10.28042| 0.64206|
SDSS J094126.79+294503.4|54530-2889-031 | 8.99358|0.08123| 21522|  118|8.030|0.017| 8.46535| 0.13878|
SDSS J094135.48+304116.4|54533-2914-604 | 3.06143|0.52820| 13493|  330|8.065|0.059| 3.09199| 0.17267|
SDSS J094142.12+532926.8|53764-2404-531 | 2.35236|0.24039| 20072|  243|7.969|0.037| 2.62812| 0.09028|
SDSS J094200.06+312920.2|53386-1943-028 | 3.81519|0.18071| 20896|  237|7.418|0.035| 3.41355| 0.12170|
SDSS J094203.19+544630.2|51991-0556-112 | 3.97434|0.10307| 28185|  173|7.905|0.029| 3.61658| 0.09713|
SDSS J094209.63+300444.2|54533-2914-633 | 1.64958|0.65398| 34044|  362|7.866|0.075| 1.14923| 0.07540|
SDSS J094213.13+573342.5|51911-0452-023 | 7.94186|0.11756| 11398|  133|8.129|0.047| 8.04598| 0.35586|
SDSS J094218.97+154131.4|54085-2581-512 | 2.00859|0.30413| 31687|  305|7.787|0.068| 1.75677| 0.10247|
SDSS J094249.29+231519.4|53735-2296-093 | 4.64814|0.23413| 18649|  283|8.211|0.048| 4.52618| 0.20965|
SDSS J094255.02+180328.6|53733-2369-541 | 7.09829|0.23546| 11369|  132|8.482|0.048| 7.39128| 0.37509|
SDSS J094324.04+300352.0|53415-1942-026 | 7.88821|0.17996| 16401|  270|8.540|0.035| 7.98615| 0.32703|
SDSS J094332.88+312454.9|53432-1946-352 | 9.48088|0.32548| 10446|   84|8.637|0.061| 8.91350| 0.54731|
SDSS J094337.09+615236.4|53795-2403-174 | 8.45083|0.28900|  6856|   88|7.667|0.166| 6.91348| 0.77851|
SDSS J094342.17+000923.2|51989-0480-248 | 3.13096|0.21480| 20976|  324|7.863|0.046| 3.13246| 0.13591|
SDSS J094342.32+521417.5|53764-2404-102 | 3.43854|0.29623| 15018|  250|8.015|0.041| 3.53148| 0.14187|
SDSS J094345.42+614553.5|53795-2403-175 | 1.85984|0.27513| 22142|  335|7.820|0.046| 2.09753| 0.09257|
SDSS J094431.26+430124.5|52709-0941-269 | 4.96951|0.10582| 27155|  158|7.881|0.025| 4.79026| 0.11221|
SDSS J094436.30+603753.8|51910-0486-015 |11.10805|0.10374|  9297|   38|8.056|0.044|10.67499| 0.37776|
SDSS J094444.13+271114.1|53738-2297-459 | 6.72521|0.27558|  9512|   62|7.987|0.070| 6.39804| 0.34665|
SDSS J094446.29+245830.7|53735-2296-610 | 7.45655|0.22828|  9554|   53|7.991|0.059| 7.75979| 0.35771|
SDSS J094459.43+004306.8|51989-0480-216 | 6.57125|0.25768| 16482|  128|8.028|0.023| 6.36623| 0.13921|
SDSS J094503.35+112847.3|53053-1742-106 | 6.02658|0.26256| 10261|   88|8.077|0.071| 5.88909| 0.34451|
SDSS J094534.36+015439.7|52026-0477-029 |18.53049|0.14406|  6946|   77|8.009|0.135|18.05669| 1.76673|
SDSS J094546.58+272102.2|53738-2297-530 | 5.51390|0.24669| 12823|  178|8.060|0.043| 5.41261| 0.19474|
SDSS J094601.67+020801.7|51989-0480-462 | 4.94495|0.27602| 12214|  171|8.263|0.044| 6.26754| 0.26554|
SDSS J094621.44+325128.7|53387-1945-259 |22.68381|0.09773|  6744|   49|8.161|0.088|22.37771| 1.52299|
SDSS J094624.30+581445.4|51915-0453-124 | 7.66454|0.12523|  8922|   35|7.969|0.044|10.81995| 0.37120|
SDSS J094638.66+525425.6|53764-2404-634 | 3.53875|0.23315| 20081|  266|8.155|0.041| 3.03847| 0.11827|
SDSS J094640.35+011319.9|51630-0266-570 | 4.90392|0.14065| 20868|  223|7.925|0.032| 4.74141| 0.14362|
SDSS J094655.95+600623.5|51915-0453-540 | 7.94939|0.15926| 28833|  379|9.357|0.075| 7.72441| 0.67057|
SDSS J094719.42+484123.1|52703-1005-471 | 2.12635|0.16288| 23988|  422|7.754|0.058| 2.37668| 0.13354|
SDSS J094732.54+502443.1|52409-0902-218 | 6.63290|0.15134| 10628|   79|7.998|0.048| 6.46583| 0.26123|
SDSS J094741.09+101626.6|52996-1306-358 | 7.33066|0.21574|  9253|   55|7.851|0.070| 6.83224| 0.35738|
SDSS J094759.29+483745.7|52703-1005-462 | 2.39792|0.16452| 28435|  326|7.839|0.056| 2.25787| 0.11549|
SDSS J094806.63+244059.9|53738-2341-277 |12.14609|0.14372|  9010|   29|7.933|0.037|10.70322| 0.30298|
SDSS J094818.66+300155.8|53432-1946-086 | 4.99625|0.15589| 15509|  238|8.008|0.042| 4.87680| 0.19513|
SDSS J094844.84+003516.6|51630-0266-629 | 5.55497|0.27942| 13156|  239|8.204|0.048| 6.73470| 0.29179|
SDSS J094850.13+131926.9|54139-2582-087 |18.24601|0.21115|  6952|   59|7.965|0.104|17.13507| 1.29890|
SDSS J094851.01+525206.6|54821-3169-273 | 9.81744|0.20910|  7179|   82|7.937|0.139| 9.25063| 0.91325|
SDSS J094853.33+030509.1|52286-0571-248 | 3.03612|0.34097| 17168|  307|7.867|0.058| 3.25752| 0.16680|
SDSS J094901.28-001909.6|51630-0266-026 |11.78242|0.12174| 10761|   60|7.956|0.032|11.84093| 0.32793|
SDSS J094909.30+305442.2|53432-1946-145 | 2.80011|0.31884| 26646|  431|7.976|0.065| 2.27471| 0.13746|
SDSS J094919.14+261807.9|53738-2341-404 | 6.94776|0.26813|  8209|   44|7.642|0.070| 7.00609| 0.35160|
SDSS J094929.09+101918.9|52757-1305-577 | 6.95910|0.16845| 11630|  124|8.069|0.042| 7.32403| 0.27659|
SDSS J094940.37+032425.5|52286-0571-257 | 2.03032|0.19384| 48391|  814|7.543|0.066| 1.89308| 0.12133|
SDSS J095014.88+030935.5|52286-0571-210 | 5.71924|0.28911| 10965|  108|8.120|0.053| 6.74131| 0.31649|
SDSS J095042.12+011526.4|51908-0481-269 | 3.11958|0.53340| 22062|  358|7.761|0.050| 2.82760| 0.13540|
SDSS J095047.67+521908.1|52409-0902-453 | 7.06085|0.17129|  9676|   56|8.081|0.059| 7.53283| 0.35980|
SDSS J095137.44+551935.8|54530-0769-527 | 3.38513|0.27022| 13022|  308|8.232|0.063| 4.19874| 0.23634|
SDSS J095139.16+530824.9|54530-0769-088 | 5.62588|0.23142|  9902|   84|8.124|0.083| 5.73945| 0.39024|
SDSS J095156.16+080933.2|52734-1235-411 | 7.53144|0.12648| 13252|  136|8.013|0.030| 8.60345| 0.22591|
SDSS J095222.85+275325.5|53742-2342-380 | 6.68667|0.14584| 15172|  155|8.011|0.026| 6.68038| 0.17040|
SDSS J095230.44+114202.3|53054-1743-184 | 4.79127|0.10763| 27056|  163|7.901|0.025| 4.77675| 0.11269|
SDSS J095241.67+252159.8|53738-2341-506 | 6.81177|0.10177| 24209|  116|7.987|0.016| 6.49999| 0.10210|
SDSS J095245.59+020938.9|51908-0481-506 | 3.04432|0.17199| 43007|  387|7.752|0.041| 3.06464| 0.11584|
SDSS J095246.87+432436.1|52709-0941-594 | 8.20085|0.16654| 11391|  103|8.263|0.036| 8.61388| 0.31064|
SDSS J095247.06+492053.7|52703-1005-564 | 4.89354|0.21995| 14861|  391|8.118|0.053| 4.25316| 0.24022|
SDSS J095257.92+480704.6|52703-1005-103 |11.56417|0.14147|  7820|   56|8.060|0.083|12.13334| 0.77158|
SDSS J095306.84+443330.9|52709-0941-571 | 6.56020|0.14462| 14898|  165|7.934|0.028| 6.68574| 0.18288|
SDSS J095314.08+350302.9|53388-1948-330 | 6.88905|0.27202| 12821|  141|7.990|0.036| 6.79058| 0.19983|
SDSS J095329.07+092409.6|52996-1306-043 | 2.51827|0.20620| 35860|  360|7.733|0.059| 2.25090| 0.11573|
SDSS J095443.12+541000.6|54530-0769-118 | 4.82906|0.14007| 16617|  247|8.078|0.045| 4.70820| 0.20000|
SDSS J095459.97+390052.4|52765-1277-557 | 4.12485|0.18187| 16507|  197|7.932|0.037| 4.32352| 0.14684|
SDSS J095521.36+392150.8|52765-1277-577 | 8.12303|0.18214|  8540|   56|7.952|0.075| 7.99237| 0.45054|
SDSS J095531.89+143030.1|54153-2584-432 | 1.86369|0.32957| 29930|  355|7.881|0.071| 1.91746| 0.11695|
SDSS J095535.60+502011.5|52708-1006-324 | 6.53368|0.12302| 12544|  154|7.909|0.045| 6.08058| 0.21311|
SDSS J095536.62+041112.4|52286-0571-581 | 3.82610|0.25773| 24458|  337|7.844|0.047| 3.12696| 0.14162|
SDSS J095537.51+505606.7|52409-0902-117 |11.74060|0.14801|  7308|   67|7.939|0.110|11.20586| 0.89426|
SDSS J095552.83+271102.9|53742-2342-598 | 4.01752|0.29791| 15269|  300|8.006|0.052| 3.65975| 0.18182|
SDSS J095607.13+395344.2|52765-1277-571 | 2.12115|0.41749| 24994|  503|7.832|0.071| 2.05922| 0.13733|
SDSS J095620.88+272729.8|53742-2342-591 | 5.90055|0.14558| 15614|  144|7.951|0.026| 5.80284| 0.14279|
SDSS J095629.73+641430.2|51943-0487-408 | 3.95627|0.15128| 19372|  209|7.992|0.034| 3.75820| 0.12135|
SDSS J095632.40+211400.6|53763-2363-414 |13.08031|0.30962|  8466|   60|8.459|0.075|12.53893| 0.83852|
SDSS J095725.08+004151.7|54479-2867-370 | 2.18461|0.23413| 28819|  156|7.708|0.028| 2.28508| 0.05943|
SDSS J095737.07+240638.0|53737-2298-445 | 5.47924|0.22762| 10254|   83|8.048|0.067| 5.84790| 0.32081|
SDSS J095748.15+291848.1|53436-1950-245 | 7.07683|0.21635|  9444|   50|8.172|0.054| 9.98153| 0.45241|
SDSS J095748.25+243253.9|53740-2344-259 |36.27136|0.06262|  8469|   18|7.938|0.024|33.76418| 0.62973|
SDSS J095749.39-001950.0|54479-2867-227 | 3.28596|0.32997| 17365|  156|7.920|0.029| 3.73500| 0.09762|
SDSS J095810.68-010417.8|51633-0268-137 | 5.97728|0.12481| 24121|  194|7.857|0.027| 5.22627| 0.13700|
SDSS J095833.13+013049.3|51994-0500-163 | 8.87313|0.12440| 11720|   78|8.083|0.026|10.37219| 0.24690|
SDSS J095846.24+434546.8|54833-3194-439 |11.59838|0.22870|  6503|   76|7.976|0.151|11.45877| 1.20529|
SDSS J095902.77+013848.1|51994-0500-161 | 5.04402|0.24191| 12364|  189|8.206|0.047| 6.03667| 0.26212|
SDSS J095916.75+610556.0|52282-0770-409 | 3.72937|0.30074| 16352|  497|8.413|0.076| 3.55450| 0.28329|
SDSS J100015.40+140758.9|54153-2584-065 | 1.48591|0.34836| 39684|  661|7.886|0.074| 1.87190| 0.12418|
SDSS J100156.18+171912.8|54097-2585-518 | 3.14258|0.22056| 21762|  380|7.882|0.053| 2.73744| 0.13756|
SDSS J100159.82+351534.4|53388-1948-613 | 2.41717|0.25542| 18646|  323|8.031|0.055| 2.97303| 0.15190|
SDSS J100203.92+604906.4|52282-0770-513 | 9.15177|0.08328| 13645|  148|8.021|0.020| 9.13575| 0.19530|
SDSS J100222.50+292755.0|53436-1950-124 | 2.29057|0.12216| 67566| 1454|7.623|0.071| 2.22203| 0.16290|
SDSS J100306.37+200323.0|53737-2364-250 | 5.15364|0.23154|  9352|   59|7.977|0.069| 7.10820| 0.38078|
SDSS J100316.35-002337.0|54468-2852-078 | 8.55458|0.10892| 21213|  187|7.927|0.027| 8.00313| 0.20500|
SDSS J100324.21+213525.8|53737-2364-389 | 6.15225|0.09081| 22025|  128|7.919|0.018| 5.71021| 0.09899|
SDSS J100325.33+190929.0|53762-2371-582 | 6.48723|0.25730|  9068|   57|7.770|0.076| 5.56937| 0.31021|
SDSS J100334.42+103756.3|52999-1307-547 | 4.31480|0.33474| 15092|  367|8.109|0.055| 4.17592| 0.23401|
SDSS J100355.80+330351.2|53378-1952-331 |12.33943|0.09769|  9583|   27|7.963|0.030|12.13839| 0.28696|
SDSS J100356.26+540104.5|52652-0945-201 |10.16607|0.09043|  9725|   33|7.990|0.035|10.03427| 0.28046|
SDSS J100402.36+232437.5|53737-2298-623 | 3.04089|0.25385| 23996|  471|7.859|0.065| 2.28946| 0.14229|
SDSS J100413.28+285856.1|53757-2345-535 | 1.80224|0.16003| 48527|  946|7.740|0.078| 1.75679| 0.12891|
SDSS J100419.36+044358.5|52289-0572-612 | 8.02417|0.24631|  9561|   55|8.079|0.060| 8.08270| 0.38950|
SDSS J100442.96+200318.9|53768-2372-373 |13.64733|0.18192|  8371|   63|8.499|0.079|13.13849| 0.93887|
SDSS J100451.05+252545.5|54084-2406-266 | 2.36514|0.34346| 21650|  276|7.879|0.038| 2.41219| 0.08780|
SDSS J100451.81+192520.4|53762-2371-612 | 1.50606|0.51956| 17050|  352|7.964|0.066| 2.67726| 0.15644|
SDSS J100521.06+535408.4|52400-0903-445 |17.89652|0.13571|  6888|   74|8.391|0.125|17.70300| 1.82746|
SDSS J100523.93+275549.0|53757-2345-599 | 4.28073|0.16374| 33817|  143|8.030|0.030| 4.04167| 0.10655|
SDSS J100543.92+304744.7|53358-1953-378 | 2.85015|0.10827| 61729| 1280|7.681|0.072| 2.19215| 0.15774|
SDSS J100547.72+030828.2|52325-0573-204 |11.67162|0.24238|  8110|   53|7.941|0.077|11.18079| 0.63883|
SDSS J100559.11+224932.3|53735-2343-216 | 1.82120|0.23267| 21634|  252|7.355|0.036| 2.83752| 0.10672|
SDSS J100614.76+441906.3|52703-0942-636 | 2.03335|0.28489| 54204| 1261|7.643|0.085| 1.83866| 0.15217|
SDSS J100623.08+071212.6|52641-0996-373 |18.39757|0.09587|  9546|   24|7.958|0.027|18.07431| 0.38373|
SDSS J100704.45+322947.0|53378-1952-163 |10.05829|0.14225|  9701|   50|8.340|0.049|10.37022| 0.45416|
SDSS J100720.94+154133.7|54169-2586-518 |13.90577|0.21447|  7349|   42|7.802|0.071|12.42922| 0.63402|
SDSS J100739.67+403235.9|53034-1357-346 | 3.66581|0.20771| 12509|  206|7.653|0.068| 3.96182| 0.21215|
SDSS J100842.41+202508.0|53768-2372-566 | 3.51144|0.24131| 22281|  333|7.955|0.046| 3.07507| 0.13543|
SDSS J100900.77+362156.3|53771-2407-423 |13.25177|0.15669|  6456|   57|7.914|0.116|13.54980| 1.11239|
SDSS J100944.89+521452.3|52400-0903-072 | 5.83139|0.17327| 13453|  319|8.020|0.057| 4.61111| 0.24811|
SDSS J100954.05+321933.7|53378-1952-084 | 4.84065|0.18971| 12922|  256|8.089|0.060| 5.14605| 0.26129|
SDSS J100955.38+000943.9|51909-0270-468 | 4.52533|0.35917| 10484|   66|8.034|0.044| 7.74374| 0.28714|
SDSS J101033.22+100748.7|52999-1597-293 | 5.24194|0.26226| 14842|  323|8.117|0.043| 5.04734| 0.23493|
SDSS J101039.45+542519.3|52652-0945-015 | 3.29481|0.11964| 24018|  308|8.006|0.043| 3.37740| 0.14024|
SDSS J101049.41+040732.8|52325-0573-598 | 3.63772|0.29676| 14990|  351|7.993|0.058| 3.84226| 0.21515|
SDSS J101049.88+025060.0|51957-0502-448 | 1.68005|0.39414| 31842|  327|7.530|0.074| 1.21566| 0.08044|
SDSS J101107.86+200022.8|53768-2372-607 | 5.63887|0.15949| 13122|  177|8.126|0.039| 6.72029| 0.22941|
SDSS J101205.63+615651.9|52370-0771-492 | 2.28672|0.13675| 36738|  527|7.791|0.077| 2.01272| 0.13594|
SDSS J101220.46+142737.2|54174-2588-245 | 5.46652|0.15208| 23608|  281|8.400|0.039| 5.55224| 0.22450|
SDSS J101232.49+015444.6|51957-0502-494 | 2.60191|0.27752| 24274|  311|7.756|0.043| 2.40469| 0.10073|
SDSS J101234.38+072034.8|52641-0996-609 | 3.98646|0.40023| 14723|  422|8.045|0.060| 4.23719| 0.26362|
SDSS J101239.98+240415.9|53735-2343-631 | 6.63469|0.18763| 10022|   51|7.842|0.049| 6.15187| 0.23104|
SDSS J101311.81+253827.7|54084-2406-063 | 4.20806|0.31683| 11948|  126|8.007|0.042| 4.79870| 0.16888|
SDSS J101312.71+040514.2|52355-0574-264 | 4.91330|0.15465| 29786|  124|7.886|0.024| 4.38077| 0.09520|
SDSS J101318.68+140407.4|54174-2588-226 | 3.08164|0.33432| 22947|  408|7.973|0.056| 2.93167| 0.15726|
SDSS J101328.17+061207.4|52641-0996-066 | 3.41342|0.18320| 48522|  735|7.847|0.061| 3.06923| 0.17476|
SDSS J101329.84+350511.0|53771-2407-098 | 3.31112|0.33531| 14495|  555|8.117|0.060| 3.22385| 0.22686|
SDSS J101332.83+473339.4|52339-0872-631 | 5.76896|0.25079| 10670|   97|8.037|0.058| 5.89692| 0.29037|
SDSS J101349.66+562229.3|52407-0946-492 | 4.24834|0.19727| 20357|  369|8.358|0.055| 4.03476| 0.22040|
SDSS J101358.79+292333.1|53757-2348-571 | 2.79073|0.26150| 18799|  363|7.968|0.061| 2.92944| 0.16500|
SDSS J101410.58+202328.9|53768-2373-533 | 4.54777|0.11155| 21875|  211|7.876|0.029| 4.44062| 0.12405|
SDSS J101414.46+040137.4|52355-0574-234 |19.49912|0.16907|  7425|   28|7.819|0.046|18.08905| 0.60968|
SDSS J101415.71+502742.6|52706-1007-546 |12.63034|0.16290|  7627|   42|7.909|0.067|11.59839| 0.56889|
SDSS J101420.16+202757.8|53768-2373-525 |11.89884|0.14068|  9189|   32|8.092|0.037|12.72513| 0.38389|
SDSS J101428.77+350816.5|53771-2407-046 | 2.32701|0.37893| 21505|  391|8.006|0.055| 2.47182| 0.12900|
SDSS J101436.01+422622.1|52709-1218-159 |32.02311|0.06795|  7621|   29|8.255|0.043|28.47254| 1.01464|
SDSS J101502.56+080636.1|52762-1237-167 |33.76253|0.11891|  6748|   34|7.983|0.064|33.50919| 1.58186|
SDSS J101519.65+595430.5|52316-0559-330 | 5.48557|0.14947| 11475|  168|8.015|0.061| 5.41287| 0.28557|
SDSS J101536.50+261629.6|54064-2386-635 | 6.29192|0.10331| 18505|  120|7.964|0.021| 6.14720| 0.12000|
SDSS J101546.25+362055.1|54801-3152-393 | 5.04452|0.23461|  7842|   38|7.865|0.059| 8.00056| 0.34699|
SDSS J101548.01+030648.4|51999-0503-329 |16.42100|0.07601| 11649|   46|8.067|0.015|17.32667| 0.24019|
SDSS J101633.40+193216.1|53765-2374-222 |10.73928|0.13071|  9182|   40|7.951|0.049|10.32885| 0.39034|
SDSS J101645.28+192054.3|53768-2373-080 |10.57807|0.09761| 12385|  170|7.912|0.052|10.12241| 0.41263|
SDSS J101740.11+033106.9|52355-0574-060 | 2.15992|0.37888| 19290|  270|7.466|0.047| 2.60338| 0.12140|
SDSS J101741.70-002934.1|51883-0271-181 | 8.96952|0.11846| 14832|  139|8.023|0.021| 9.11156| 0.19962|
SDSS J101806.59+455830.3|52614-0944-495 | 4.17074|0.14552| 20802|  197|7.979|0.029| 3.91221| 0.10715|
SDSS J101826.76+021129.4|51999-0503-434 | 6.12137|0.21353| 15209|  175|8.127|0.027| 6.01046| 0.16721|
SDSS J101856.88+161136.2|54174-2589-210 | 5.22414|0.18342| 27146|  174|7.925|0.027| 4.36443| 0.11082|
SDSS J101920.31+291908.5|53772-2351-439 | 9.11497|0.11495|  9919|   27|7.852|0.028| 9.29784| 0.20426|
SDSS J101958.96+362511.8|53357-1954-593 | 3.39182|0.20182| 18390|  321|7.909|0.056| 3.04225| 0.15515|
SDSS J102033.69+274137.4|53765-2350-538 | 5.07210|0.33166| 11749|  154|8.240|0.046| 6.06976| 0.27467|
SDSS J102039.13+453046.6|52614-0944-149 | 6.04777|0.27172| 10075|   70|7.962|0.065| 5.30630| 0.26935|
SDSS J102111.94+271522.1|53765-2350-507 | 1.70139|0.16601| 66220| 2078|7.625|0.104| 1.37095| 0.14389|
SDSS J102126.09+250348.6|53734-2346-603 |10.70683|0.20425|  8380|   53|7.977|0.072|10.29023| 0.56460|
SDSS J102128.30+393728.6|52996-1427-523 | 9.33678|0.18577|  9632|   47|8.202|0.048| 9.28579| 0.37856|
SDSS J102157.96+291931.3|53772-2351-518 | 3.75740|0.22006| 17623|  247|8.091|0.044| 3.58953| 0.14670|
SDSS J102204.93+023915.0|51999-0503-541 | 2.49801|0.28247| 26315|  265|7.884|0.039| 2.72607| 0.10047|
SDSS J102210.36+461249.2|52614-0944-584 |30.34228|0.06649|  7099|   23|8.203|0.039|30.83647| 0.96716|
SDSS J102242.20+503300.5|52707-1008-237 | 8.65176|0.14903|  8881|   54|7.998|0.068| 8.71273| 0.45933|
SDSS J102242.46+165842.7|54451-2868-260 |13.53592|0.21616|  6706|   40|7.821|0.077|11.94783| 0.64876|
SDSS J102251.60+013117.3|51999-0503-003 | 4.91078|0.34819| 12616|  234|8.154|0.055| 5.45976| 0.25921|
SDSS J102251.63+161151.7|54174-2589-043 | 1.94801|0.34539| 29415|  283|7.421|0.053| 1.85698| 0.09567|
SDSS J102309.40+173857.4|54451-2868-235 | 2.84933|0.31087| 21306|  281|8.016|0.040| 2.54746| 0.09715|
SDSS J102328.18+311614.8|53437-1956-574 | 5.55832|0.14396| 18934|  162|7.900|0.027| 5.04431| 0.12772|
SDSS J102340.63+454408.9|52614-0944-079 | 7.45954|0.17348|  9799|   57|8.141|0.057| 9.57599| 0.45480|
SDSS J102343.67+094336.6|54480-2854-364 | 1.97805|0.15944| 64207| 1621|7.653|0.086| 1.41422| 0.12235|
SDSS J102356.16+220932.8|53741-2366-496 | 3.15714|0.18858| 25866|  239|7.896|0.035| 3.10220| 0.10271|
SDSS J102402.37+221208.8|53741-2366-485 | 2.27509|0.26790| 25881|  422|7.835|0.061| 2.01384| 0.11555|
SDSS J102414.26+584147.2|52316-0559-160 | 1.40900|0.23114| 46178| 1883|7.237|0.166| 0.81789| 0.12714|
SDSS J102438.71+185411.3|54440-2853-417 | 3.85890|0.13936| 18070|  128|7.789|0.023| 4.64711| 0.09792|
SDSS J102442.94+563219.4|52407-0946-623 | 3.61121|0.20123| 19063|  358|7.826|0.060| 3.04626| 0.16895|
SDSS J102448.88+085619.5|54480-2854-431 | 6.31198|0.09019| 18893|  117|7.920|0.020| 5.92976| 0.11085|
SDSS J102454.90+180159.5|54451-2868-471 | 8.81262|0.44956|  7380|   45|8.007|0.073| 8.96582| 0.49288|
