Name                    |MPF            |     plx|  e_plx|  Teff|e_Teff| logg|e_logg|   plxsp| e_plxsp|Comment
SDSS J155037.14+135101.1|55739-4900-0766| 1.64267|0.26089| 28146|  261|7.896|0.044| 1.95290| 0.07894|
SDSS J155041.25+320224.5|55712-4966-0405| 3.37930|0.19681| 17036|  250|8.065|0.045| 3.40150| 0.14068|
SDSS J155105.39+532611.0|56449-6715-0970| 6.00126|0.08360| 18154|  119|8.010|0.021| 5.76369| 0.11275|
SDSS J155108.25+454313.2|56067-6032-0014| 1.88606|0.09935| 43955|  724|7.682|0.073| 1.54334| 0.10482|
SDSS J155226.39+492111.1|57481-8410-0242| 4.58536|0.19300| 10191|   70|7.941|0.060| 4.08487| 0.19390|
SDSS J155243.22+284810.5|55712-4726-0064| 4.65061|0.11896| 16690|  135|8.000|0.025| 4.40968| 0.10326|
SDSS J155316.76+341120.6|55712-4966-0744| 5.92082|0.09320| 16439|  144|8.019|0.026| 5.57339| 0.13729|
SDSS J155321.22+391913.2|56066-5192-0620| 3.55889|0.18664| 19453|  240|8.151|0.039| 3.33595| 0.12640|
SDSS J155342.28+415936.0|56093-6051-0842| 2.99162|0.17955| 18587|  245|7.949|0.042| 2.66160| 0.10333|
SDSS J155345.60+342859.1|55712-4966-0782| 1.89762|0.18667| 28022|  320|7.867|0.053| 1.89675| 0.09241|
SDSS J155359.88+082131.2|56003-5210-0926| 9.12513|0.09795| 16047|  108|8.279|0.017| 8.87949| 0.15823|
SDSS J155406.09+184833.2|55350-3931-0196| 1.86262|0.34352| 20383|  415|7.838|0.062| 1.87607| 0.10719|
SDSS J155408.05+500223.8|56428-6723-0936| 2.90910|0.18013| 16183|  307|7.949|0.057| 2.85199| 0.14920|
SDSS J155426.17+290411.7|55712-4726-0030| 2.49812|0.23598| 17333|  254|7.908|0.048| 2.36878| 0.10104|
SDSS J155459.59+201040.4|55302-3936-0048| 4.31505|0.14120| 17114|  147|7.938|0.028| 4.20711| 0.10555|
SDSS J155459.82+520239.2|56449-6715-0011| 3.09148|0.12662| 24435|  288|7.864|0.040| 2.59748| 0.10046|
SDSS J155508.79+314905.3|55712-4966-0202| 1.44383|0.12432| 56546| 1475|7.611|0.093| 1.08962| 0.09923|
SDSS J155512.49+074554.2|55709-4893-0508| 3.14527|0.23836| 20655|  320|7.730|0.047| 2.64033| 0.11693|
SDSS J155513.91+564710.8|56432-6792-0827| 1.59358|0.08857| 34602|  196|7.237|0.039| 1.61255| 0.06086|
SDSS J155545.28+343803.3|55721-4965-0514| 4.66459|0.06765| 20694|  177|7.754|0.026| 4.52652| 0.11151|
SDSS J155548.90+060510.4|55707-4877-0940| 3.16730|0.30904| 18316|  251|8.065|0.043| 2.83385| 0.11420|
SDSS J155552.40+172920.0|55327-3926-0980| 2.38684|0.19705| 34571|  220|7.815|0.043| 2.08089| 0.08076|
SDSS J155559.88+172008.2|55327-3926-0976| 3.66944|0.24749| 19805|  234|7.900|0.037| 3.01843| 0.10569|
SDSS J155605.25+320507.0|55748-5010-0702| 8.07172|0.05156| 31640|   80|8.307|0.018| 7.27480| 0.11765|
SDSS J155617.78+171801.7|55327-3926-0962| 4.70420|0.11134| 24686|  130|7.898|0.018| 4.77593| 0.08409|
SDSS J155642.04+350507.0|55721-4965-0502| 7.44869|0.04970| 24378|  135|7.872|0.019| 6.79264| 0.12545|
SDSS J155808.03+053004.3|55707-4877-0006| 1.03799|0.25894| 53622| 1909|7.458|0.130| 0.86959| 0.10912|
SDSS J155835.80+122139.3|55711-4901-0358| 2.91975|0.16562| 26318|  182|7.895|0.027| 2.73310| 0.06996|
SDSS J155905.11+133314.2|55325-3923-0124| 6.24262|0.23500|  8303|   61|7.862|0.087| 5.63339| 0.35945|
SDSS J155912.39+211839.8|55332-3930-0745| 0.87743|0.18168| 64029| 2716|7.358|0.139| 0.77088| 0.10796|
SDSS J155920.76+335511.5|55712-4966-0946| 0.77283|0.15082| 65159| 3327|7.403|0.166| 0.75957| 0.12564|
SDSS J155931.88+055759.0|55709-4893-0326| 2.47641|0.38518| 22368|  510|7.734|0.070| 1.70573| 0.11457|
SDSS J155948.01+123708.0|55711-4901-0732| 5.07861|0.12994| 16503|  145|8.007|0.027| 4.92366| 0.12427|
SDSS J160005.35+122238.4|55721-4882-0984| 4.72441|0.14917| 18191|  122|7.723|0.022| 4.42735| 0.08986|
SDSS J160024.21+274320.9|55742-4724-0548| 1.33546|0.20639| 34926|  389|7.824|0.073| 1.38262| 0.08595|
SDSS J160029.74+241434.9|55327-3940-0256| 3.02590|0.23056| 17984|  226|7.880|0.041| 2.42049| 0.08972|
SDSS J160047.81+415136.0|56092-6052-0622| 2.53559|0.18711| 23112|  364|8.015|0.050| 2.50191| 0.12062|
SDSS J160135.33+361440.1|56041-4969-0186| 3.49515|0.10674| 20025|  193|7.882|0.030| 3.32475| 0.09197|
SDSS J160142.29+124449.0|55711-4901-0860| 4.42228|0.09000| 29827|  106|7.915|0.021| 4.04602| 0.07664|
SDSS J160151.61+195247.0|55332-3930-0108| 2.08494|0.17522| 35644|  334|7.716|0.056| 1.47035| 0.07170|
SDSS J160159.13+133432.1|55711-4901-0866| 9.78880|0.23187|  9542|   58|8.558|0.056| 9.12787| 0.49004|
SDSS J160214.43+370137.7|56041-4969-0848| 2.75587|0.23582| 16468|  271|7.928|0.051| 2.68548| 0.12480|
SDSS J160215.00+491314.1|56453-6320-0694| 3.16246|0.08405| 25209|  206|7.824|0.029| 3.13560| 0.08714|
SDSS J160231.31+343619.5|55721-4965-0774| 3.05227|0.17877| 20698|  260|7.987|0.038| 2.94772| 0.10556|
SDSS J160235.35+351806.0|56041-4969-0124| 4.01593|0.10617| 19091|  206|7.969|0.034| 3.80923| 0.12202|
SDSS J160236.07+381950.5|56091-5200-0530| 1.11140|0.08438| 79743| 2540|7.070|0.080| 0.76986| 0.07314|
SDSS J160246.46+303914.4|55748-5010-0037| 2.86350|0.06522| 59093|  706|7.546|0.041| 2.27270| 0.09578|
SDSS J160301.36+265442.3|55742-4724-0646| 0.56325|0.25471| 72526| 4784|7.151|0.189| 0.40948| 0.08326|
SDSS J160312.59+474738.2|56189-6323-0552| 3.47488|0.09427| 19840|  206|7.637|0.033| 3.38790| 0.10822|
SDSS J160316.11+580159.4|56448-6786-0699| 2.62265|0.20283| 20429|  318|8.070|0.047| 2.64239| 0.11725|
SDSS J160317.78+413308.9|56096-6043-0166| 2.11330|0.13841| 26781|  265|7.810|0.040| 2.12161| 0.08010|
SDSS J160336.09+580133.6|56448-6786-0692| 3.02078|0.14065| 21166|  232|8.014|0.033| 3.18565| 0.10055|
SDSS J160415.03+504459.3|56401-6716-0098| 1.94261|0.15727| 47814|  831|7.680|0.070| 1.51038| 0.09996|
SDSS J160415.94+325933.7|55721-4965-0162| 2.82273|0.18224| 20952|  396|7.909|0.057| 2.48804| 0.13254|
SDSS J160417.16+454715.0|56189-6323-0408| 1.74866|0.14488| 31299|  222|7.652|0.049| 1.67432| 0.07220|
SDSS J160433.05+460704.8|56189-6323-0420| 2.44956|0.17026| 24736|  410|7.824|0.057| 2.18134| 0.11905|
SDSS J160436.93+432748.0|56096-6043-0918| 5.62391|0.16678|  7371|   63|7.997|0.103| 8.28255| 0.63028|
SDSS J160443.40+080654.4|56018-5207-0450| 5.87178|0.15432| 15594|  129|8.084|0.022| 5.98426| 0.13014|
SDSS J160456.93+273430.2|55742-4724-0760| 2.92254|0.24056| 20983|  313|8.005|0.045| 2.39299| 0.10187|
SDSS J160503.85+543037.4|56429-6709-0998| 2.04014|0.25531| 16353|  359|7.969|0.066| 2.52784| 0.15273|
SDSS J160515.38+503137.9|56401-6716-0048| 4.04085|0.09575| 21268|  197|7.873|0.028| 3.54331| 0.09443|
SDSS J160519.99+443217.0|56103-6034-0612| 2.43917|0.14435| 23700|  293|7.750|0.040| 2.14004| 0.08363|
SDSS J160530.48+322521.5|55719-4961-0734| 1.83791|0.16356| 32389|  205|7.789|0.046| 1.74238| 0.06960|
SDSS J160534.15+500650.6|56483-6316-0498| 2.77112|0.10737| 25994|  309|7.918|0.045| 2.59121| 0.11000|
SDSS J160550.54+060738.1|55708-4895-0464| 2.52311|0.11933| 53329|  804|7.570|0.055| 1.88601| 0.10314|
SDSS J160551.75+353223.1|55749-4964-0496| 1.00283|0.20630| 33737|  460|7.641|0.097| 1.05829| 0.09117|
SDSS J160614.04+204253.6|55332-3924-0672| 3.61880|0.16726| 26875|  238|7.902|0.036| 2.89861| 0.09825|
SDSS J160647.60+050604.8|55705-4808-0990| 2.62936|0.21453| 21028|  331|7.875|0.047| 2.48238| 0.11000|
SDSS J160649.76+190808.9|55332-3924-0332| 9.12003|0.25673|  8181|   64|8.068|0.088| 8.53409| 0.57879|
SDSS J160658.48+175014.2|55362-4072-0542| 2.89933|0.23889| 16465|  282|7.830|0.054| 2.74434| 0.13370|
SDSS J160710.28+511829.1|56483-6316-0556| 2.63178|0.13685| 24883|  289|7.961|0.041| 2.48330| 0.09715|
SDSS J160728.46+434313.3|56096-6043-0954| 2.61154|0.20116| 24546|  438|8.140|0.062| 2.28026| 0.13690|
SDSS J160731.90+090734.1|56018-5207-0760| 2.83578|0.25211| 16718|  255|8.050|0.047| 2.80750| 0.12339|
SDSS J160738.12+435759.8|56103-6034-0356| 1.81302|0.13683| 31896|  202|7.765|0.045| 1.60359| 0.06269|
SDSS J160748.21+073228.8|55708-4895-0664| 1.08545|0.24835| 58348| 2379|7.501|0.142| 0.76848| 0.10602|
SDSS J160755.06+471707.7|56189-6323-0732| 3.30643|0.13823| 17854|  208|7.989|0.037| 3.34104| 0.11343|
SDSS J160817.94+494720.6|56453-6320-0918| 2.69780|0.23687| 16714|  295|7.901|0.056| 2.30839| 0.11688|
SDSS J160822.28+084552.0|56018-5207-0814| 1.88278|0.22255| 34509|  348|7.859|0.069| 1.40749| 0.08614|
SDSS J160839.06+074542.4|55708-4895-0702| 5.56844|0.08925| 24226|  155|8.455|0.022| 7.13000| 0.16600|
SDSS J160849.69+432342.5|56103-6034-0298| 1.80412|0.21616| 24097|  344|7.804|0.048| 1.74108| 0.08057|
SDSS J160904.61+035000.3|55687-4807-0354| 1.87572|0.17275| 41198|  567|7.760|0.064| 1.51210| 0.08686|
SDSS J160905.16+285104.7|55744-5008-0600| 2.73818|0.16694| 17946|  226|7.739|0.041| 2.61654| 0.09772|
SDSS J160911.53+162254.1|55362-4072-0268| 3.31500|0.23821| 18404|  214|8.007|0.037| 2.85680| 0.09826|
SDSS J160923.53+201825.5|55332-3924-0846| 2.48505|0.34957| 16049|  307|8.006|0.056| 2.40174| 0.12487|
SDSS J160951.95+244123.0|55336-3934-0988|17.04386|0.13705|  7056|   70|8.526|0.110|15.84834| 1.51803|
SDSS J161004.92+415018.4|56090-6044-0432| 6.78476|0.06742| 17388|  104|7.975|0.019| 6.75585| 0.11751|
SDSS J161011.69+124221.4|55681-4070-0450| 4.09662|0.20345| 14415|  306|8.028|0.038| 3.81208| 0.16122|
SDSS J161035.61+442307.0|56103-6034-0811| 2.83334|0.19147| 19807|  245|7.965|0.038| 2.69546| 0.09755|
SDSS J161044.02+403252.7|56092-6052-0038| 2.54551|0.15670| 20426|  301|7.791|0.045| 2.37174| 0.09936|
SDSS J161108.07+095635.3|56034-5203-0286| 3.91296|0.13212| 20203|  185|7.846|0.028| 3.60296| 0.09389|
SDSS J161110.76+281004.0|55744-5008-0698| 4.25272|0.08732| 17941|  129|7.787|0.023| 4.39139| 0.09266|
SDSS J161114.17+071140.6|55712-4896-0492| 0.49982|0.25685| 78736| 7077|6.866|0.203| 0.34970| 0.08089|
SDSS J161117.52+401703.2|56074-5189-0550| 3.29811|0.12434| 17075|  151|7.593|0.028| 3.52159| 0.09168|
SDSS J161134.88+062239.2|55708-4895-0860| 0.67104|0.31412| 33682|  345|7.302|0.074| 0.92737| 0.06424|
SDSS J161146.50+134737.2|55681-4070-0609| 2.72400|0.28094| 15422|  315|8.045|0.054| 3.01185| 0.15646|
SDSS J161205.78+543455.8|56430-6793-0176| 3.85708|0.07049| 29099|  115|7.826|0.021| 3.58771| 0.06913|
SDSS J161210.89+084732.7|56040-5205-0405| 1.51750|0.21305| 30360|  266|7.654|0.055| 1.49365| 0.07244|
SDSS J161218.09+083027.7|56018-5207-0035| 7.66216|0.18293| 12428|  134|8.472|0.029| 8.10951| 0.25562|
SDSS J161218.71+122241.9|55681-4070-0364| 2.89720|0.14897| 26002|  230|7.921|0.034| 2.68334| 0.08618|
SDSS J161222.24+163402.8|55362-4072-0116| 3.77403|0.20690| 16023|  174|7.943|0.032| 3.51005| 0.10449|
SDSS J161226.56+425111.4|56090-6044-0646| 2.04801|0.10890| 42037|  561|7.777|0.062| 1.78929| 0.10009|
SDSS J161236.83+032207.0|55687-4807-0178| 2.52600|0.36163| 20072|  324|7.883|0.049| 2.02466| 0.09140|
SDSS J161239.10+091548.8|56040-5205-0342| 2.95955|0.15993| 24666|  246|7.818|0.034| 2.72660| 0.09031|
SDSS J161243.55+192506.6|55365-4069-0624| 3.36527|0.25253| 17166|  224|8.011|0.041| 2.91169| 0.10847|
SDSS J161254.96+090341.1|56040-5205-0378| 4.19625|0.20545| 20383|  282|8.573|0.042| 4.29355| 0.19178|
SDSS J161302.19+163153.3|55362-4072-0118|12.58636|0.04951| 15082|   75|7.952|0.013|12.64159| 0.15916|
SDSS J161342.69+572954.2|56448-6786-0038| 0.90540|0.20308| 48722| 1682|7.359|0.133| 0.71910| 0.09174|
SDSS J161351.60+315614.5|55737-4956-0636| 9.50305|0.06854| 14668|  151|8.126|0.018| 9.80501| 0.20513|
SDSS J161405.81+070158.6|55708-4895-0954| 2.33927|0.19441| 21457|  307|7.760|0.043| 2.49151| 0.10252|
SDSS J161409.82+425226.2|56090-6044-0748| 2.60842|0.11076| 25402|  238|7.611|0.033| 2.33246| 0.07629|
SDSS J161432.10+185458.7|55365-4069-0772| 2.72779|0.14413| 25287|  198|7.969|0.028| 3.56893| 0.09565|
SDSS J161441.98+370547.9|56067-5199-0468| 1.88257|0.05980| 55557| 1322|7.637|0.082| 1.90805| 0.15358|models with C/N/O
SDSS J161442.80+104618.6|56034-5203-0148|10.21826|0.07295| 17599|   69|7.961|0.013| 9.92735| 0.11746|
SDSS J161444.30+364612.3|56067-5199-0454| 1.11031|0.23094| 36228|  639|7.996|0.098| 1.32319| 0.10984|
SDSS J161500.79+034457.3|55687-4807-0020| 3.65712|0.19866| 16308|  184|7.973|0.034| 3.64446| 0.11559|
SDSS J161505.24+295512.9|55707-5009-0994| 2.56632|0.20082| 22370|  357|8.073|0.049| 2.50420| 0.11888|
SDSS J161516.30+061953.1|55708-4895-0016| 2.53156|0.27340| 22313|  388|8.011|0.054| 2.26140| 0.11668|
SDSS J161528.67+535152.5|56487-6312-0838| 2.88577|0.18946| 18254|  325|7.970|0.057| 2.58281| 0.13424|
SDSS J161531.47+071150.6|55712-4896-0354| 5.05206|0.13488| 20384|  169|7.934|0.025| 4.59604| 0.10803|
SDSS J161542.39+342924.2|55749-4964-0099| 1.37478|0.19828| 26645|  356|7.726|0.053| 1.59933| 0.08057|
SDSS J161544.58+264726.5|55744-5008-0082| 1.57822|0.19203| 23667|  468|7.298|0.063| 1.29139| 0.08688|
SDSS J161547.52+361121.5|55749-4964-0926| 2.49142|0.18224| 20906|  318|8.022|0.046| 2.43675| 0.10598|
SDSS J161554.03+433840.4|56103-6034-0006| 2.73079|0.17414| 18212|  244|7.900|0.043| 2.69493| 0.10572|
SDSS J161633.83+130009.1|55681-4070-0148| 4.92134|0.18840| 17097|  123|8.060|0.022| 4.63405| 0.09499|
SDSS J161635.28+344837.6|55747-4960-0786| 3.47956|0.17389| 17941|  239|8.185|0.041| 3.28271| 0.12907|
SDSS J161710.36+215413.4|55357-4057-0662| 2.63944|0.24358| 10564|   90|8.006|0.057| 4.87726| 0.23138|
SDSS J161710.47+383306.7|56067-5199-0720| 2.98351|0.23108| 16207|  386|8.022|0.070| 2.60961| 0.16896|
SDSS J161725.34+071838.2|55712-4896-0232| 3.31148|0.20685| 18469|  224|7.964|0.039| 2.93723| 0.10566|
SDSS J161733.58+382345.6|56074-5189-0166| 2.16861|0.19561| 22228|  377|7.828|0.052| 2.06280| 0.10250|
SDSS J161756.72+532254.4|56485-6309-0370| 3.73086|0.15029| 18556|  238|7.952|0.041| 3.25488| 0.12325|
SDSS J161834.24+521810.6|56460-6313-0538| 7.71960|0.09622| 15070|  402|8.520|0.031| 7.40218| 0.32955|
SDSS J161905.60+083333.5|56016-5212-0574| 2.66328|0.15011| 21866|  212|7.468|0.030| 2.37822| 0.07305|
SDSS J161916.25+303419.2|55737-4956-0136| 4.32999|0.12772| 16460|  148|7.941|0.028| 4.37474| 0.11300|
SDSS J161918.79+384526.1|56074-5189-0140| 4.39269|0.10537| 18694|  154|7.868|0.026| 3.97534| 0.09641|
SDSS J161928.28+365403.2|56067-5199-0218| 2.84969|0.19405| 17299|  244|7.960|0.045| 2.74433| 0.11105|
SDSS J161929.62+291538.5|55710-5007-0684| 2.30050|0.22639| 20369|  387|7.928|0.058| 2.33015| 0.12458|
SDSS J161933.17+214013.4|55357-4057-0837| 3.43728|0.18933| 12759|  205|8.034|0.051| 3.77991| 0.15855|
SDSS J161938.35+342450.5|55747-4960-0957| 2.18487|0.20934| 23185|  406|7.847|0.056| 1.93303| 0.10361|
SDSS J161940.03+222958.0|55358-4058-0544| 2.40268|0.08569| 36067|  208|7.186|0.033| 2.12964| 0.06689|
SDSS J161940.11+101213.2|56040-5205-0974| 4.12076|0.14413| 17582|  183|7.841|0.034| 3.68584| 0.11261|
SDSS J162000.41+493910.6|56449-6321-0792| 2.44609|0.15847| 22577|  403|7.938|0.055| 2.27779| 0.11990|
SDSS J162005.03+114943.4|55361-4067-0404| 2.75318|0.09891| 34329|  154|7.851|0.031| 2.59545| 0.07218|
SDSS J162025.33+142009.3|55679-4074-0088| 1.60070|0.25228| 24274|  422|7.484|0.057| 1.39174| 0.08194|
SDSS J162034.42+374347.3|56067-5199-0853| 3.31526|0.13580| 18458|  202|7.818|0.035| 3.17277| 0.10237|
SDSS J162041.72+453037.2|56099-6029-0268| 1.25891|0.21962| 26435|  441|7.685|0.065| 1.36217| 0.08445|
SDSS J162106.48+434126.7|56076-6035-0688| 3.63104|0.10809| 27102|  168|8.027|0.026| 3.29802| 0.08113|
SDSS J162109.36+164641.6|55663-4073-0266| 3.24150|0.16859| 19106|  184|7.936|0.030| 3.34115| 0.09472|
SDSS J162124.04+511137.4|56483-6316-0966| 9.38467|0.05133| 21279|  102|7.929|0.014| 8.97446| 0.12177|
SDSS J162139.43+070530.7|56016-5212-0364| 2.54211|0.29975| 17374|  218|7.901|0.041| 2.63357| 0.09637|
SDSS J162158.81+202402.0|55358-4058-0375| 2.24293|0.21079| 23866|  260|7.821|0.036| 2.31118| 0.08062|
SDSS J162301.57+303040.1|55749-4953-0479| 3.39851|0.11995| 17829|  269|7.822|0.049| 3.40460| 0.15011|
SDSS J162335.45+201432.1|55358-4058-0286| 6.36734|0.10250| 19786|  115|7.912|0.018| 5.58830| 0.09702|
SDSS J162405.20+510715.7|56460-6313-0299| 4.25069|0.10353| 16663|  192|8.015|0.035| 4.16320| 0.13669|
SDSS J162420.70+474654.2|56449-6321-0060| 1.08144|0.17086| 38386|  683|7.590|0.082| 1.09656| 0.08414|
SDSS J162451.24+355127.9|56065-5191-0804| 0.85326|0.19801| 50433| 1609|7.675|0.123| 0.92674| 0.10590|
SDSS J162458.70+461622.9|56099-6029-0928| 3.08117|0.18834| 18521|  281|7.924|0.049| 2.70305| 0.12120|
SDSS J162514.87+302610.8|55749-4953-0388| 1.57603|0.10838| 61109| 2024|7.758|0.117| 1.40111| 0.15847|
SDSS J162532.86+273356.1|55751-5005-0452| 5.41449|0.07196| 22468|  159|7.930|0.022| 4.71946| 0.10050|
SDSS J162540.53+231720.3|55450-4184-0736| 1.74361|0.16871| 40398|  747|7.727|0.088| 1.45982| 0.11374|
SDSS J162554.69+382600.7|56077-5190-0386| 0.43808|0.18240| 75894| 7552|7.120|0.238| 0.45944| 0.11908|models with C/N/O
SDSS J162618.66+272524.3|55751-5005-0449| 2.96290|0.16365| 19949|  405|7.945|0.063| 2.73862| 0.15774|
SDSS J162752.24+332153.7|55750-4955-0854| 6.73889|0.09656| 14992|  337|8.457|0.026| 6.94702| 0.25862|
SDSS J162752.76+164703.9|55357-4056-0788| 4.43886|0.10850| 19122|  146|7.940|0.024| 4.41225| 0.10016|
SDSS J162754.94+314324.2|55749-4953-0750| 2.71425|0.18509| 22968|  344|7.868|0.047| 2.36539| 0.10694|
SDSS J162804.23+320016.6|55749-4953-0742| 3.18854|0.12839| 20282|  304|7.790|0.046| 2.87142| 0.12243|
SDSS J162813.26+122451.8|55444-4066-0630|12.90848|0.06228| 11394|   42|8.072|0.015|13.53803| 0.19315|
SDSS J162830.44+404837.7|56072-6045-0198| 7.68938|0.05590| 22244|  113|7.965|0.016| 7.38891| 0.11414|
SDSS J162838.41+083328.8|56016-5212-0982| 0.74377|0.32584| 48550| 1950|7.739|0.161| 0.89943| 0.13113|
SDSS J162857.60+535430.4|56485-6309-0016| 3.35215|0.15509| 17029|  203|7.923|0.038| 3.38046| 0.11487|
SDSS J162912.30+375952.6|56077-5190-0220| 3.22408|0.15954| 17724|  227|7.961|0.041| 3.24421| 0.12081|
SDSS J162919.01+173428.1|55366-4064-0346| 3.22860|0.23062| 21110|  243|8.028|0.035| 2.49419| 0.08324|
SDSS J162954.54+340704.2|55803-5188-0478| 3.52655|0.12168| 24060|  312|8.037|0.043| 3.34568| 0.13985|
SDSS J163034.23+385735.2|56077-5190-0856| 6.20072|0.07198| 19561|  118|7.912|0.019| 6.00477| 0.10893|
SDSS J163047.98+162243.5|55357-4056-0916| 3.70698|0.15451| 17874|  157|7.882|0.028| 3.57284| 0.09134|
SDSS J163127.86+183012.0|55362-4061-0364| 1.93010|0.22600| 25050|  315|7.907|0.044| 1.95245| 0.08167|
SDSS J163150.83+212425.7|55693-4187-0448| 2.07448|0.13013| 37084|  375|7.708|0.052| 1.65467| 0.07769|
SDSS J163218.84+404618.8|56072-6045-0036| 2.35617|0.14505| 26243|  277|7.925|0.041| 2.18493| 0.08440|
SDSS J163328.05+233346.2|55693-4187-0610| 3.72429|0.10349| 24441|  191|7.952|0.027| 3.30566| 0.08643|
SDSS J163336.71+140629.3|55445-4068-0736| 3.27873|0.25191| 16966|  239|8.046|0.044| 2.93605| 0.11813|
SDSS J163338.86+303041.9|55832-5201-0528| 1.99428|0.14808| 18790|  263|7.187|0.047| 1.73963| 0.08485|
SDSS J163348.77+182448.8|55366-4064-0876| 2.73707|0.09712| 31768|  111|7.746|0.025| 2.61971| 0.05728|
SDSS J163348.90+323616.3|55824-5202-0638| 3.00572|0.18690| 15661|  255|8.038|0.045| 3.22684| 0.13892|
SDSS J163351.20+294504.4|55832-5201-0462| 2.09366|0.16715| 24586|  384|7.796|0.054| 2.10605| 0.10945|
SDSS J163406.10+123756.7|55352-4075-0522| 1.81494|0.32095| 19915|  310|7.946|0.048| 2.04546| 0.09108|
SDSS J163421.39+313844.3|55824-5202-0351| 0.87878|0.18421| 79783| 4172|7.371|0.147| 0.54961| 0.08866|
SDSS J163452.55+500758.5|56191-6314-0350| 2.88992|0.27437| 22445|  454|7.902|0.062| 2.18663| 0.12916|
SDSS J163453.38+182758.9|55362-4061-0166| 3.26604|0.25948| 13213|  266|8.175|0.055| 3.82649| 0.18743|
SDSS J163458.61+415819.8|56093-6036-0308| 2.84888|0.20107| 19817|  296|8.051|0.046| 2.77232| 0.12126|
SDSS J163510.36+280133.8|55751-5005-0062| 5.88915|0.06963| 19313|  102|7.956|0.017| 5.77431| 0.09302|
SDSS J163511.63+111849.8|55444-4066-0078| 2.32850|0.15471| 29905|  179|7.757|0.036| 1.99394| 0.06382|
SDSS J163524.37+444349.7|56097-6030-0812| 2.22472|0.19469| 25619|  384|7.920|0.055| 1.86383| 0.09654|
SDSS J163527.64+223530.7|55693-4187-0724| 2.77074|0.21457| 21092|  306|7.902|0.044| 2.39422| 0.09913|
SDSS J163542.57+262257.6|55686-4190-0394| 1.80855|0.19786| 33161|  394|7.658|0.086| 1.35628| 0.10275|
SDSS J163555.13+111237.5|55352-4075-0420| 0.99752|0.22084| 35630|  402|7.573|0.067| 1.12940| 0.06702|
SDSS J163559.97+464154.7|56190-6322-0130| 2.79951|0.19109| 16820|  244|8.008|0.045| 2.75707| 0.11444|
SDSS J163604.36+253640.1|55686-4190-0368| 2.87738|0.15851| 22027|  283|7.852|0.039| 2.53205| 0.09473|
SDSS J163609.00+560134.9|56428-6788-0916| 2.68468|0.12989| 24375|  243|7.872|0.034| 2.53935| 0.08349|
SDSS J163618.11+190725.0|55362-4061-0118| 1.82553|0.25363| 30031|  321|7.793|0.065| 1.30759| 0.07314|
SDSS J163618.65+412152.8|56090-6038-0589| 0.76281|0.24154| 89107| 7518|6.847|0.153| 0.29284| 0.05796|
SDSS J163627.51+260832.6|55686-4190-0346| 1.82816|0.16893| 29664|  267|7.934|0.052| 1.77118| 0.08219|
SDSS J163631.44+230654.9|55693-4187-0828| 5.51553|0.08756| 17470|  107|7.950|0.020| 5.26636| 0.09553|
SDSS J163644.78+523120.8|56455-6310-0260| 3.79700|0.17003| 18077|  240|8.149|0.042| 3.89847| 0.15498|
SDSS J163659.27+354520.0|56048-5195-0091| 3.11009|0.18177| 20468|  338|7.934|0.050| 2.74978| 0.12776|
SDSS J163716.25+401600.9|56090-6038-0396| 2.44783|0.18044| 22827|  420|8.130|0.058| 2.38051| 0.13410|
SDSS J163740.64+372853.8|56066-5193-0420| 2.12076|0.21816| 17401|  288|7.938|0.053| 2.51141| 0.11913|
SDSS J163900.06+440807.8|56097-6030-0034| 3.37244|0.15996| 16344|  239|7.915|0.045| 3.32062| 0.13683|
SDSS J163920.37+201638.7|55447-4183-0342| 2.82289|0.23111| 19914|  288|7.875|0.045| 2.34170| 0.09755|
SDSS J163936.14+474312.3|56186-6318-0348| 4.04167|0.10334| 18288|  162|7.974|0.028| 3.98594| 0.10373|
SDSS J163939.50+480655.2|56186-6318-0700| 3.49293|0.09142| 21030|  187|7.837|0.027| 3.82264| 0.09780|
SDSS J163944.63+383346.8|56066-5193-0689| 2.85685|0.10188| 28988|  181|7.810|0.033| 2.70200| 0.08149|
SDSS J164010.33+193446.1|55447-4183-0362| 5.32827|0.08090| 19226|  123|7.778|0.020| 4.75391| 0.09056|
SDSS J164108.82+112747.8|55352-4075-0062| 4.65435|0.19254| 11491|   90|8.046|0.032| 4.65736| 0.13326|
SDSS J164142.22+454005.0|56103-6027-0346| 7.53990|0.05978| 19709|  103|7.898|0.016| 7.28009| 0.11262|
SDSS J164145.84+494647.2|56191-6314-0112| 7.49316|0.19585|  9796|   77|8.738|0.068| 8.05373| 0.55999|
SDSS J164205.63+405330.7|56090-6038-0848| 3.41562|0.12329| 18238|  198|7.880|0.035| 3.23377| 0.10351|
SDSS J164224.69+231359.6|55446-4182-0564| 2.55514|0.09033| 35416|  222|7.801|0.039| 2.31194| 0.07770|
SDSS J164235.82+301900.3|55832-5201-0932| 0.82016|0.24412| 30487|  352|7.300|0.076| 0.81099| 0.05748|
SDSS J164239.53+213642.3|55446-4182-0454| 4.99948|0.17064| 17217|  222|8.481|0.036| 4.97496| 0.18850|
SDSS J164248.59+382411.4|56066-5193-0860| 5.02450|0.13577| 19742|  206|8.349|0.033| 4.47457| 0.15106|
SDSS J164250.02+303716.2|55832-5201-0916| 3.47146|0.22823| 14165|  589|8.166|0.057| 3.55741| 0.25050|
